04-29	0	1360	2758.7111650485467	2637.954142011833	2556	0.764102564102564	0.7708333333333334	0.764102564102564	0.7849462365591398	169	119
04-30	0	1954	3442.1283077824423	3227.664933083698	2978	0.7987804878048781	0.8086124401913876	0.7987804878048781	0.8444444444444444	138	71
05-01	0	1516	2189.524602739727	2109.315235955056	1930	0.8613861386138614	0.872	0.8613861386138614	0.9166666666666666	89	36
05-02	0	861	1179.1200000000001	1155.2162962962966	1123	0.8333333333333334	0.8133333333333334	0.8333333333333334	0.7333333333333333	54	21
05-03	0	653	929.0437665782488	893.8076923076924	840	0.8372093023255814	0.8269230769230769	0.8372093023255814	0.7777777777777778	38	14
05-04	0	926	871.1122994652405	880.8324084350722	902	0.9230769230769231	0.8676470588235294	0.9230769230769231	0.6875	53	15
05-05	0	651	808.3600000000004	727.7200000000001	551	0.8888888888888888	0.88	0.8888888888888888	0.8571428571428571	34	16
05-06	0	-883	-2187.322211099989	-1877.382661349874	-1598	0.8734177215189873	0.8153153153153153	0.8734177215189873	0.7832167832167832	100	122
05-07	0	12	-127.55555555555566	-69.21413721413717	0	0.8974358974358975	0.8717948717948718	0.8974358974358975	0.8461538461538461	41	37
05-08	0	297	100.95176252319072	201.25355596784163	274	0.8666666666666667	0.7755102040816326	0.8666666666666667	0.631578947368421	33	16
05-09	0	381	318.085817524842	360.6067073170732	463	0.9354838709677419	0.8780487804878049	0.9354838709677419	0.7	32	9
05-10	0	327	308.26500000000004	287.84558823529403	264	0.8787878787878788	0.8125	0.8787878787878788	0.6666666666666666	34	14
05-11	0	1592	1523.824000000001	1565.546883468834	1777	0.9629629629629629	0.9222222222222223	0.9629629629629629	0.5555555555555556	82	8
05-12	0	487	574.4285714285716	586.9999999999998	675	0.9375	0.9459459459459459	0.9375	1.0	30	7
05-13	0	-1931	-3029.4306220095696	-2905.268277177369	-2749	0.8333333333333334	0.8264462809917356	0.8333333333333334	0.8238636363636364	86	156
05-14	0	-280	-405.89393939393904	-127.03535353535369	100	0.8260869565217391	0.8295454545454546	0.8260869565217391	0.8333333333333334	45	43
05-15	0	211	245.2916666666672	-1.8518518518519045	-150	0.8333333333333334	0.7962962962962963	0.8333333333333334	0.7666666666666667	27	27
05-16	0	372	314.6280542986424	114.21758241758243	-22	0.90625	0.8307692307692308	0.90625	0.7575757575757576	37	28
05-17	0	588	844.2631578947367	771.8947368421054	679	0.8333333333333334	0.8245614035087719	0.8333333333333334	0.8	38	19
05-18	0	1507	1516.1949423815627	1585.7772727272727	1845	0.9382716049382716	0.8977272727272727	0.9382716049382716	0.42857142857142855	80	8
05-19	0	772	782.889914304548	550.5221318879852	355	0.8627450980392157	0.7926829268292683	0.8627450980392157	0.6774193548387096	54	28
05-20	0	-144	-2030.7812339595548	-1551.4946505804687	-1274	0.9142857142857143	0.7853403141361257	0.9142857142857143	0.7107438016528925	99	92
05-21	0	523	-413.02062741727514	-245.91300877893013	-174	0.872093023255814	0.7877094972067039	0.872093023255814	0.7096774193548387	102	77
05-22	0	508	656.9230769230776	501.23076923076906	373	0.825	0.8	0.825	0.76	39	26
05-23	0	1756	1792.8909090909078	1897.1647058823532	2204	0.9230769230769231	0.8833333333333333	0.9230769230769231	0.625	102	18
05-24	0	260	199.86199846664977	159.82569154982943	114	0.9056603773584906	0.8351648351648352	0.9056603773584906	0.7368421052631579	58	33
05-25	0	285	167.71895424836595	206.8702865761689	239	0.8857142857142857	0.7647058823529411	0.8857142857142857	0.5	39	12
05-26	0	233	199.74074074074082	125.580808080808	66	0.875	0.8055555555555556	0.875	0.71875	44	28
05-27	0	195	-267.48000000000025	-192.5999999999999	-158	1.0	0.8	1.0	0.65625	34	21
05-28	0	548	546.1439393939394	549.4244186046512	554	0.8837209302325582	0.84375	0.8837209302325582	0.7619047619047619	43	21
05-29	0	254	73.51461988304095	97.86196623634572	115	0.9090909090909091	0.7763157894736842	0.9090909090909091	0.59375	53	23
05-30	0	228	213.60000000000002	179.28000000000003	119	0.9166666666666666	0.875	0.9166666666666666	0.8125	50	30
05-31	0	185	172.90476190476195	162.5966386554622	145	0.9090909090909091	0.8571428571428571	0.9090909090909091	0.75	34	15
